,scene,role,cmd_mode,cmd,iteration,scene_estimation_mode,n_audio_updates,n_visual_updates,scene_est,scene_conf
11171,courtyard,supervisor,gest_verb,follow-me,3,fused,14,7,courtyard,0.9862701793352556
11172,courtyard,supervisor,gest_verb,follow-me,2,clip,0,1,lab,0.3971589238738707
11173,courtyard,supervisor,gest_verb,follow-me,2,fused,0,1,lab,0.3971589238738707
11174,courtyard,supervisor,gest_verb,follow-me,2,fused,1,1,campus,0.4938941934105901
11175,courtyard,supervisor,gest_verb,follow-me,2,audio,1,1,campus,0.4235533930146105
11176,courtyard,supervisor,gest_verb,follow-me,2,fused,1,2,courtyard,0.4767646440385815
11177,courtyard,supervisor,gest_verb,follow-me,2,clip,1,2,lab,0.59316106416887
11178,courtyard,supervisor,gest_verb,follow-me,2,fused,2,2,campus,0.4932322584557178
11179,courtyard,supervisor,gest_verb,follow-me,2,audio,2,2,campus,0.49612877815526574
11180,courtyard,supervisor,gest_verb,follow-me,2,clip,2,3,lab,0.7487422826479504
11181,courtyard,supervisor,gest_verb,follow-me,2,fused,2,3,courtyard,0.4753461745706309
11182,courtyard,supervisor,gest_verb,follow-me,2,fused,3,3,campus,0.585819167812941
11183,courtyard,supervisor,gest_verb,follow-me,2,audio,3,3,campus,0.6603795534734485
11184,courtyard,supervisor,gest_verb,follow-me,2,clip,3,4,lab,0.8560638928068184
11185,courtyard,supervisor,gest_verb,follow-me,2,fused,3,4,campus,0.5481197477658342
11186,courtyard,supervisor,gest_verb,follow-me,2,audio,4,4,campus,0.6060132518915353
11187,courtyard,supervisor,gest_verb,follow-me,2,fused,4,4,courtyard,0.5105663277164038
11188,courtyard,supervisor,gest_verb,follow-me,2,clip,4,4,lab,0.9281476153173094
11189,courtyard,supervisor,gest_verb,follow-me,2,fused,4,5,courtyard,0.5596715374993056
11190,courtyard,supervisor,gest_verb,follow-me,2,clip,4,6,lab,0.946230660366519
11191,courtyard,supervisor,gest_verb,follow-me,2,fused,4,6,courtyard,0.5610904393120679
11192,courtyard,supervisor,gest_verb,follow-me,2,clip,4,7,lab,0.956990100780178
11193,courtyard,supervisor,gest_verb,follow-me,2,fused,4,7,courtyard,0.5563101848849159
11194,courtyard,supervisor,gest_verb,follow-me,4,clip,0,1,lab,0.3949977532059313
11195,courtyard,supervisor,gest_verb,follow-me,4,fused,0,1,lab,0.3949977532059313
11196,courtyard,supervisor,gest_verb,follow-me,4,audio,1,1,campus,0.5699695580650479
11197,courtyard,supervisor,gest_verb,follow-me,4,fused,1,1,campus,0.5913972588754334
11198,courtyard,supervisor,gest_verb,follow-me,4,audio,2,1,campus,0.6976918915446758
11199,courtyard,supervisor,gest_verb,follow-me,4,fused,2,1,campus,0.6988111946388693
11200,courtyard,supervisor,gest_verb,follow-me,4,audio,3,2,campus,0.7767593485041094
11201,courtyard,supervisor,gest_verb,follow-me,4,clip,3,2,lab,0.6546696170541735
11202,courtyard,supervisor,gest_verb,follow-me,4,fused,3,2,campus,0.7750966704269857
11203,courtyard,supervisor,gest_verb,follow-me,4,fused,3,2,campus,0.7099513001481953
11204,courtyard,supervisor,gest_verb,follow-me,4,audio,4,2,campus,0.8071194269464251
11205,courtyard,supervisor,gest_verb,follow-me,4,fused,4,2,campus,0.7459960412631611
11206,courtyard,supervisor,gest_verb,follow-me,4,clip,4,3,lab,0.8199403895645762
11207,courtyard,supervisor,gest_verb,follow-me,4,fused,4,3,campus,0.6963548500105218
11208,courtyard,supervisor,gest_verb,follow-me,4,audio,5,3,campus,0.8481303346018585
11209,courtyard,supervisor,gest_verb,follow-me,4,fused,5,3,campus,0.7536759039631484
11210,courtyard,supervisor,gest_verb,follow-me,4,clip,5,4,lab,0.8980309364751662
11211,courtyard,supervisor,gest_verb,follow-me,4,fused,5,4,campus,0.7255959010648169
11212,courtyard,supervisor,gest_verb,follow-me,4,audio,6,4,campus,0.8946290493900513
11213,courtyard,supervisor,gest_verb,follow-me,4,fused,6,4,campus,0.8007797892009253
11214,courtyard,supervisor,gest_verb,follow-me,4,clip,6,5,lab,0.955357327361552
11215,courtyard,supervisor,gest_verb,follow-me,4,fused,6,5,campus,0.7504141911511094
11216,courtyard,supervisor,gest_verb,follow-me,4,audio,7,5,campus,0.9235928780891964
11217,courtyard,supervisor,gest_verb,follow-me,4,fused,7,5,campus,0.810624935342092
11218,courtyard,supervisor,gest_verb,follow-me,4,clip,7,6,lab,0.9781061105912466
11219,courtyard,supervisor,gest_verb,follow-me,4,fused,7,6,campus,0.777991139539741
11220,courtyard,supervisor,gest_verb,follow-me,4,fused,8,6,campus,0.5534709710988046
11221,courtyard,supervisor,gest_verb,follow-me,4,audio,8,6,campus,0.8104446017428999
11222,courtyard,supervisor,gest_verb,follow-me,4,clip,8,7,lab,0.9819924912161383
11223,courtyard,supervisor,gest_verb,follow-me,4,fused,8,7,campus,0.5627166101290804
11224,courtyard,supervisor,gest_verb,rally,3,audio,1,0,courtyard,0.3708570138492626
11225,courtyard,supervisor,gest_verb,rally,3,fused,1,0,courtyard,0.3708570138492626
11226,courtyard,supervisor,gest_verb,rally,3,clip,1,1,lab,0.36877636697462235
11227,courtyard,supervisor,gest_verb,rally,3,fused,1,1,courtyard,0.5261816020240114
11228,courtyard,supervisor,gest_verb,rally,3,clip,1,2,lab,0.5086757720452784
11229,courtyard,supervisor,gest_verb,rally,3,fused,1,2,courtyard,0.5394806778385172
11230,courtyard,supervisor,gest_verb,rally,3,audio,1,2,courtyard,0.4652127718039774
11231,courtyard,supervisor,gest_verb,rally,3,fused,2,2,courtyard,0.5897283238503979
11232,courtyard,supervisor,gest_verb,rally,3,clip,2,3,campus,0.41424612492790197
11233,courtyard,supervisor,gest_verb,rally,3,fused,2,3,courtyard,0.5383773064698055
11234,courtyard,supervisor,gest_verb,rally,3,audio,3,3,courtyard,0.6146319735495066
11235,courtyard,supervisor,gest_verb,rally,3,fused,3,3,courtyard,0.6318596397934595
11236,courtyard,supervisor,gest_verb,rally,3,clip,3,4,campus,0.5116005601937118
11237,courtyard,supervisor,gest_verb,rally,3,fused,3,4,courtyard,0.5852269174734149
11238,courtyard,supervisor,gest_verb,rally,3,audio,4,4,courtyard,0.5867156082239335
11239,courtyard,supervisor,gest_verb,rally,3,fused,4,4,courtyard,0.5063245952620957
11240,courtyard,supervisor,gest_verb,rally,3,clip,4,5,campus,0.5205202959204356
11241,courtyard,supervisor,gest_verb,rally,3,fused,4,5,campus,0.5104710158187508
11242,courtyard,supervisor,gest_verb,rally,3,fused,4,5,courtyard,0.5011407135585708
11243,courtyard,supervisor,gest_verb,rally,3,audio,5,5,courtyard,0.6132236022301975
11244,courtyard,supervisor,gest_verb,rally,3,clip,5,6,campus,0.523587974011698
11245,courtyard,supervisor,gest_verb,rally,3,fused,5,6,campus,0.5131780029946235
11246,courtyard,supervisor,gest_verb,rally,3,fused,6,6,courtyard,0.5634434122615979
11247,courtyard,supervisor,gest_verb,rally,3,audio,6,6,courtyard,0.6828674924162567
11248,courtyard,supervisor,gest_verb,rally,0,clip,0,0,lab,0.40961751482413444
11249,courtyard,supervisor,gest_verb,rally,0,fused,0,0,lab,0.40961751482413444
11250,courtyard,supervisor,gest_verb,rally,0,clip,0,1,lab,0.4777379146175207
11251,courtyard,supervisor,gest_verb,rally,0,fused,0,1,lab,0.4777379146175207
11252,courtyard,supervisor,gest_verb,rally,0,fused,1,1,courtyard,0.5892769851319761
11253,courtyard,supervisor,gest_verb,rally,0,audio,1,1,lobby,0.4316876549500152
11254,courtyard,supervisor,gest_verb,rally,0,clip,1,2,lab,0.42204532591622657
11255,courtyard,supervisor,gest_verb,rally,0,fused,1,2,courtyard,0.5899473892431679
11256,courtyard,supervisor,gest_verb,rally,0,audio,2,2,courtyard,0.514569292915286
11257,courtyard,supervisor,gest_verb,rally,0,fused,2,2,courtyard,0.5775609858216542
11258,courtyard,supervisor,gest_verb,rally,0,clip,2,3,lab,0.37691217374363345
11259,courtyard,supervisor,gest_verb,rally,0,fused,2,3,courtyard,0.5512593070746811
11260,courtyard,supervisor,gest_verb,rally,0,clip,2,4,campus,0.43820844687883787
11261,courtyard,supervisor,gest_verb,rally,0,fused,2,4,courtyard,0.5165312060442762
11262,courtyard,supervisor,gest_verb,rally,0,fused,3,4,campus,0.5386109357692542
11263,courtyard,supervisor,gest_verb,rally,0,audio,3,4,courtyard,0.5296160388015184
11264,courtyard,supervisor,gest_verb,rally,0,audio,4,4,campus,0.506801059899138
11265,courtyard,supervisor,gest_verb,rally,0,fused,4,4,campus,0.6222398929232246
11266,courtyard,supervisor,gest_verb,rally,0,fused,4,5,campus,0.6078398451861142
11267,courtyard,supervisor,gest_verb,rally,0,clip,4,5,lab,0.38841514041660113
11268,courtyard,supervisor,gest_verb,rally,0,audio,5,5,courtyard,0.6469340361055067
11269,courtyard,supervisor,gest_verb,rally,0,fused,5,5,courtyard,0.5720935557868421
11270,courtyard,supervisor,gest_verb,rally,0,clip,5,5,lab,0.40931953325482845
11271,courtyard,supervisor,gest_verb,rally,0,fused,5,6,courtyard,0.556536743501259
11272,courtyard,supervisor,gest_verb,rally,0,audio,5,6,courtyard,0.6490283640812042
11273,courtyard,supervisor,gest_verb,rally,0,fused,6,6,courtyard,0.5474926774176055
11274,courtyard,supervisor,gest_verb,rally,2,clip,0,1,lab,0.3624254520171192
11275,courtyard,supervisor,gest_verb,rally,2,fused,0,1,lab,0.3624254520171192
11276,courtyard,supervisor,gest_verb,rally,2,audio,1,1,campus,0.3626564048059461
11277,courtyard,supervisor,gest_verb,rally,2,fused,1,1,campus,0.4624132510094812
11278,courtyard,supervisor,gest_verb,rally,2,clip,1,2,lab,0.6406701355004601
11279,courtyard,supervisor,gest_verb,rally,2,fused,1,2,courtyard,0.44143614179503204
11280,courtyard,supervisor,gest_verb,rally,2,fused,2,2,campus,0.519471733746263
11281,courtyard,supervisor,gest_verb,rally,2,audio,2,2,campus,0.5889470239646675
11282,courtyard,supervisor,gest_verb,rally,2,fused,2,3,campus,0.5564401279242858
11283,courtyard,supervisor,gest_verb,rally,2,clip,2,3,lab,0.575589265385416
11284,courtyard,supervisor,gest_verb,rally,2,audio,3,3,campus,0.7043501747403673
11285,courtyard,supervisor,gest_verb,rally,2,fused,3,3,campus,0.660356412790572
11286,courtyard,supervisor,gest_verb,rally,2,clip,3,4,lab,0.3664570539574925
11287,courtyard,supervisor,gest_verb,rally,2,fused,3,4,campus,0.7084228596830621
11288,courtyard,supervisor,gest_verb,rally,2,audio,4,4,campus,0.7279733182224406
11289,courtyard,supervisor,gest_verb,rally,2,fused,4,4,campus,0.7301699537128507
11290,courtyard,supervisor,gest_verb,rally,2,clip,4,4,campus,0.3815416907065438
11291,courtyard,supervisor,gest_verb,rally,2,fused,4,5,campus,0.7583855688698375
11292,courtyard,supervisor,gest_verb,rally,2,fused,5,5,campus,0.7805708692876228
11293,courtyard,supervisor,gest_verb,rally,2,audio,5,5,campus,0.7531648715247374
11294,courtyard,supervisor,gest_verb,rally,2,clip,5,6,campus,0.3853716828308246
11295,courtyard,supervisor,gest_verb,rally,2,fused,5,6,campus,0.7911954802527514
11296,courtyard,supervisor,gest_verb,rally,2,clip,5,7,lab,0.4081001637643026
11297,courtyard,supervisor,gest_verb,rally,2,fused,5,7,campus,0.7806337351401081
11298,courtyard,supervisor,gest_verb,rally,2,audio,6,7,campus,0.6746577640850858
11299,courtyard,supervisor,gest_verb,rally,2,fused,6,7,campus,0.7073923902907366
11300,courtyard,supervisor,gest_verb,rally,4,clip,0,1,lab,0.41761673837201224
11301,courtyard,supervisor,gest_verb,rally,4,fused,0,1,lab,0.41761673837201224
11302,courtyard,supervisor,gest_verb,rally,4,audio,1,1,courtyard,0.5241351360809348
11303,courtyard,supervisor,gest_verb,rally,4,fused,1,1,courtyard,0.5249158178696038
11304,courtyard,supervisor,gest_verb,rally,4,fused,1,2,lab,0.5317958878424087
11305,courtyard,supervisor,gest_verb,rally,4,clip,1,2,lab,0.5994557901424354
11306,courtyard,supervisor,gest_verb,rally,4,audio,2,2,courtyard,0.7091576434728156
11307,courtyard,supervisor,gest_verb,rally,4,fused,2,2,courtyard,0.7146814741526762
11308,courtyard,supervisor,gest_verb,rally,4,clip,2,3,lab,0.48387666655924405
11309,courtyard,supervisor,gest_verb,rally,4,fused,2,3,courtyard,0.7319477009414505
11310,courtyard,supervisor,gest_verb,rally,4,audio,3,3,courtyard,0.7252421270109919
11311,courtyard,supervisor,gest_verb,rally,4,fused,3,3,courtyard,0.7351720596635165
11312,courtyard,supervisor,gest_verb,rally,4,clip,3,3,campus,0.40026044153345897
11313,courtyard,supervisor,gest_verb,rally,4,fused,3,4,courtyard,0.6930693450049289
11314,courtyard,supervisor,gest_verb,rally,4,fused,4,4,courtyard,0.633071318711669
11315,courtyard,supervisor,gest_verb,rally,4,audio,4,4,courtyard,0.6761855566118755
11316,courtyard,supervisor,gest_verb,rally,4,clip,4,5,campus,0.5443650832039352
11317,courtyard,supervisor,gest_verb,rally,4,fused,4,5,courtyard,0.574393201649109
11318,courtyard,supervisor,gest_verb,rally,4,clip,4,6,campus,0.450068653717786
11319,courtyard,supervisor,gest_verb,rally,4,fused,4,6,courtyard,0.6183902548714717
11320,courtyard,supervisor,gest_verb,rally,4,audio,5,6,courtyard,0.579165506505646
11321,courtyard,supervisor,gest_verb,rally,4,fused,5,6,courtyard,0.5142740625749738
11322,courtyard,supervisor,gest_verb,rally,4,clip,5,7,campus,0.41460124837029316
11323,courtyard,supervisor,gest_verb,rally,4,fused,5,7,courtyard,0.5165240895459308
11324,courtyard,supervisor,gest_verb,rally,4,audio,6,7,courtyard,0.5279826996384883
11325,courtyard,supervisor,gest_verb,rally,4,fused,6,7,campus,0.5353637208988515
11326,courtyard,supervisor,gest_verb,rally,1,fused,0,1,lab,0.4590556479479348
11327,courtyard,supervisor,gest_verb,rally,1,clip,0,1,lab,0.4590556479479348
11328,courtyard,supervisor,gest_verb,rally,1,audio,1,1,campus,0.4018560525129516
11329,courtyard,supervisor,gest_verb,rally,1,fused,1,1,campus,0.4254729004575473
11330,courtyard,supervisor,gest_verb,rally,1,clip,1,2,lab,0.7121133011833674
11331,courtyard,supervisor,gest_verb,rally,1,fused,1,2,courtyard,0.40532737475552505
11332,courtyard,supervisor,gest_verb,rally,1,audio,2,2,campus,0.5841568482804688
11333,courtyard,supervisor,gest_verb,rally,1,fused,2,2,courtyard,0.49080869691470924
11334,courtyard,supervisor,gest_verb,rally,1,clip,2,3,lab,0.6294995586328933
11335,courtyard,supervisor,gest_verb,rally,1,fused,2,3,campus,0.5280711314729232
11336,courtyard,supervisor,gest_verb,rally,1,audio,3,3,campus,0.6544324134961262
11337,courtyard,supervisor,gest_verb,rally,1,fused,3,3,campus,0.5912910878307803
11338,courtyard,supervisor,gest_verb,rally,1,clip,3,4,lab,0.5983271923846701
11339,courtyard,supervisor,gest_verb,rally,1,fused,3,4,campus,0.6184308593251291
11340,courtyard,supervisor,gest_verb,rally,1,clip,3,5,lab,0.5413870090513606
11341,courtyard,supervisor,gest_verb,rally,1,fused,3,5,campus,0.6467256662267762
11342,courtyard,supervisor,gest_verb,rally,1,audio,4,5,campus,0.5000068664072286
11343,courtyard,supervisor,gest_verb,rally,1,fused,4,5,courtyard,0.5119287538287332
11344,courtyard,supervisor,gest_verb,rally,1,clip,4,6,lab,0.5193327042607748
11345,courtyard,supervisor,gest_verb,rally,1,fused,4,6,campus,0.5126397142638955
11346,courtyard,supervisor,gest_verb,rally,1,fused,5,6,courtyard,0.5087378769301653
11347,courtyard,supervisor,gest_verb,rally,1,audio,5,6,courtyard,0.5141479081069646
11348,courtyard,supervisor,gest_verb,rally,1,clip,5,7,lab,0.5273644949343756
11349,courtyard,supervisor,gest_verb,rally,1,fused,5,7,campus,0.508146722173921
11350,courtyard,supervisor,gest_verb,rally,1,fused,6,7,campus,0.5912607046057745
11351,courtyard,supervisor,gest_verb,rally,1,audio,6,7,campus,0.5598127059277196
11352,courtyard,supervisor,gest_verb,halt,0,fused,0,1,lab,0.3898916775515597
11353,courtyard,supervisor,gest_verb,halt,0,clip,0,1,lab,0.3898916775515597
11354,courtyard,supervisor,gest_verb,halt,0,audio,1,1,lobby,0.38513383304418736
11355,courtyard,supervisor,gest_verb,halt,0,fused,1,1,courtyard,0.5533313895121509
11356,courtyard,supervisor,gest_verb,halt,0,clip,1,2,lab,0.5513518856000172
11357,courtyard,supervisor,gest_verb,halt,0,fused,1,2,courtyard,0.5668214256497687
11358,courtyard,supervisor,gest_verb,halt,0,fused,2,2,courtyard,0.652679651849075
11359,courtyard,supervisor,gest_verb,halt,0,audio,2,2,courtyard,0.45604177448061217
11360,courtyard,supervisor,gest_verb,halt,0,fused,2,3,courtyard,0.6340914452599098
11361,courtyard,supervisor,gest_verb,halt,0,clip,2,3,lab,0.5438597013760366
11362,courtyard,supervisor,gest_verb,halt,0,fused,2,3,courtyard,0.5556281427385231
11363,courtyard,supervisor,gest_verb,halt,0,audio,3,3,courtyard,0.5257462072814086
11364,courtyard,supervisor,gest_verb,halt,0,fused,3,4,courtyard,0.5208189322840598
11365,courtyard,supervisor,gest_verb,halt,0,clip,3,4,lab,0.47739632115703967
11366,courtyard,supervisor,gest_verb,halt,0,audio,4,5,courtyard,0.7271148242792542
11367,courtyard,supervisor,gest_verb,halt,0,clip,4,5,lab,0.4760353060575619
11368,courtyard,supervisor,gest_verb,halt,0,fused,4,5,courtyard,0.7749413023313856
11369,courtyard,supervisor,gest_verb,halt,0,fused,4,5,courtyard,0.7596730330740794
11370,courtyard,supervisor,gest_verb,halt,0,clip,4,6,lab,0.6733738968081013
11371,courtyard,supervisor,gest_verb,halt,0,fused,4,6,courtyard,0.7947645654841446
11372,courtyard,supervisor,gest_verb,halt,0,fused,5,6,courtyard,0.8076874067345067
11373,courtyard,supervisor,gest_verb,halt,0,audio,5,6,courtyard,0.7594956605423248
11374,courtyard,supervisor,gest_verb,halt,0,clip,5,7,lab,0.6962309297613852
11375,courtyard,supervisor,gest_verb,halt,0,fused,5,7,courtyard,0.798071417553767
11376,courtyard,supervisor,gest_verb,halt,0,fused,6,7,courtyard,0.7643050670771923
11377,courtyard,supervisor,gest_verb,halt,0,audio,6,7,courtyard,0.757960151430299
11378,courtyard,supervisor,gest_verb,halt,4,clip,0,1,lab,0.40923668388778683
11379,courtyard,supervisor,gest_verb,halt,4,fused,0,1,lab,0.40923668388778683
11380,courtyard,supervisor,gest_verb,halt,4,fused,0,1,campus,0.4165359258090522
11381,courtyard,supervisor,gest_verb,halt,4,audio,1,1,campus,0.3598249130316876
11382,courtyard,supervisor,gest_verb,halt,4,clip,1,2,lab,0.5889241656397787
11383,courtyard,supervisor,gest_verb,halt,4,fused,1,2,courtyard,0.38536564277771973
11384,courtyard,supervisor,gest_verb,halt,4,audio,1,2,campus,0.5252642519087356
11385,courtyard,supervisor,gest_verb,halt,4,fused,2,2,campus,0.5232694737635818
11386,courtyard,supervisor,gest_verb,halt,4,clip,2,3,lab,0.5197654287011949
11387,courtyard,supervisor,gest_verb,halt,4,fused,2,3,campus,0.5628395798884013
11388,courtyard,supervisor,gest_verb,halt,4,audio,3,3,courtyard,0.5040983809686165
11389,courtyard,supervisor,gest_verb,halt,4,fused,3,3,courtyard,0.5448900463280736
11390,courtyard,supervisor,gest_verb,halt,4,clip,3,4,lab,0.4780246083748767
11391,courtyard,supervisor,gest_verb,halt,4,fused,3,4,courtyard,0.5156312186770831
11392,courtyard,supervisor,gest_verb,halt,4,fused,3,5,courtyard,0.5142853102811744
11393,courtyard,supervisor,gest_verb,halt,4,clip,3,5,lab,0.5532401494114806
11394,courtyard,supervisor,gest_verb,halt,4,audio,3,5,courtyard,0.6605659315621107
11395,courtyard,supervisor,gest_verb,halt,4,fused,4,5,courtyard,0.6572977572656993
11396,courtyard,supervisor,gest_verb,halt,4,clip,4,6,lab,0.6728525135464641
11397,courtyard,supervisor,gest_verb,halt,4,fused,4,6,courtyard,0.671040082103416
11398,courtyard,supervisor,gest_verb,halt,4,audio,5,6,courtyard,0.6249766023273904
11399,courtyard,supervisor,gest_verb,halt,4,fused,5,6,courtyard,0.6250032056762859
11400,courtyard,supervisor,gest_verb,halt,4,clip,5,7,lab,0.7441785263797221
11401,courtyard,supervisor,gest_verb,halt,4,fused,5,7,courtyard,0.6275699095519527
