,scene,role,cmd_mode,cmd,scene_estimation_mode,n_audio_updates,n_visual_updates,scene_est,scene_conf
363,lab,supervisor,gest_verb,rally,fused,7,6,lab,0.9999999939113839
364,lab,supervisor,gest_verb,rally,clip,7,7,lab,0.9999995928697762
365,lab,supervisor,gest_verb,rally,fused,7,7,lab,0.9999999995377825
366,lab,supervisor,gest_verb,rally,audio,8,7,lab,0.9916790671794914
367,lab,supervisor,gest_verb,rally,fused,8,7,lab,0.9999999977553602
368,lab,supervisor,gest_verb,rally,clip,8,8,lab,0.9999999586906001
369,lab,supervisor,gest_verb,rally,fused,8,8,lab,0.9999999997732862
370,lab,supervisor,gest_verb,rally,fused,9,8,lab,0.9999999999355321
371,lab,supervisor,gest_verb,rally,audio,9,8,lab,0.9970050522307579
372,lab,supervisor,gest_verb,rally,audio,10,8,lab,0.9867803647244359
373,lab,supervisor,gest_verb,rally,fused,10,8,lab,0.9999999996777782
374,lab,supervisor,gest_verb,rally,clip,10,9,lab,0.9999999925835764
375,lab,supervisor,gest_verb,rally,fused,10,9,lab,0.9999999999405057
376,lab,supervisor,gest_verb,rally,clip,10,10,lab,0.9999999991936852
377,lab,supervisor,gest_verb,rally,fused,10,10,lab,0.9999999999934174
378,lab,supervisor,gest_verb,rally,audio,11,10,lab,0.9971762686472277
379,lab,supervisor,gest_verb,rally,fused,11,10,lab,0.999999999998475
380,lab,supervisor,gest_verb,rally,audio,12,10,lab,0.9993605671245291
381,lab,supervisor,gest_verb,rally,fused,12,10,lab,0.9999999999996431
382,lab,supervisor,gest_verb,rally,clip,12,11,lab,0.9999999998547033
383,lab,supervisor,gest_verb,rally,fused,12,11,lab,0.9999999999999352
384,lab,supervisor,gest_verb,rally,audio,13,11,lab,0.9999242795027414
385,lab,supervisor,gest_verb,rally,fused,13,11,lab,0.9999999999999913
386,lab,supervisor,gest_verb,rally,clip,13,12,lab,0.9999999999674539
387,lab,supervisor,gest_verb,rally,fused,13,12,lab,0.9999999999999981
388,lab,supervisor,gest_verb,rally,clip,13,13,lab,0.9999999999982119
389,lab,supervisor,gest_verb,rally,fused,13,13,lab,0.9999999999999999
390,lab,supervisor,gest_verb,rally,fused,14,13,lab,1.0
391,lab,supervisor,gest_verb,rally,audio,14,13,lab,0.9999900861928709
392,lab,supervisor,gest_verb,rally,clip,14,14,lab,0.9999999999998488
393,lab,supervisor,gest_verb,rally,fused,14,14,lab,1.0
394,lab,supervisor,gest_verb,rally,audio,15,14,lab,0.9999894158407091
395,lab,supervisor,gest_verb,rally,fused,15,14,lab,1.0
396,lab,supervisor,gest_verb,rally,fused,16,14,lab,1.0
397,lab,supervisor,gest_verb,rally,audio,16,14,lab,0.9999981762960855
398,lab,supervisor,gest_verb,rally,clip,16,15,lab,0.9999999999999761
399,lab,supervisor,gest_verb,rally,fused,16,15,lab,1.0
400,lab,supervisor,gest_verb,rally,audio,17,15,lab,0.9999997934724179
401,lab,supervisor,gest_verb,rally,fused,17,15,lab,1.0
402,lab,supervisor,gest_verb,rally,clip,17,16,lab,0.9999999999999959
403,lab,supervisor,gest_verb,rally,fused,17,16,lab,1.0
404,lab,supervisor,gest_verb,rally,audio,18,16,lab,0.9999999722177805
405,lab,supervisor,gest_verb,rally,fused,18,16,lab,1.0
406,lab,supervisor,gest_verb,rally,clip,18,17,lab,0.999999999999999
407,lab,supervisor,gest_verb,rally,fused,18,17,lab,1.0
408,lab,supervisor,gest_verb,rally,audio,19,17,lab,0.9999999955747918
409,lab,supervisor,gest_verb,rally,fused,19,17,lab,1.0
410,lab,supervisor,gest_verb,rally,clip,19,18,lab,0.9999999999999998
411,lab,supervisor,gest_verb,rally,fused,19,18,lab,1.0
412,lab,supervisor,gest_verb,rally,audio,20,18,lab,0.9999999994195892
413,lab,supervisor,gest_verb,rally,fused,20,18,lab,1.0
414,lab,supervisor,gest_verb,rally,audio,21,18,lab,0.9999999997920653
415,lab,supervisor,gest_verb,rally,fused,21,18,lab,1.0
416,lab,supervisor,gest_verb,rally,clip,21,19,lab,1.0
417,lab,supervisor,gest_verb,rally,fused,21,19,lab,1.0
418,lab,supervisor,gest_verb,rally,audio,22,19,lab,0.9999999999375738
419,lab,supervisor,gest_verb,rally,fused,22,19,lab,1.0
420,lab,supervisor,gest_verb,rally,clip,22,20,lab,1.0
421,lab,supervisor,gest_verb,rally,fused,22,20,lab,1.0
422,lab,supervisor,gest_verb,rally,audio,23,20,lab,0.9999999999902878
423,lab,supervisor,gest_verb,rally,fused,23,20,lab,1.0
424,lab,supervisor,gest_verb,rally,clip,23,21,lab,1.0
425,lab,supervisor,gest_verb,rally,fused,23,21,lab,1.0
426,lab,supervisor,gest_verb,rally,audio,24,21,lab,0.9999999999988395
427,lab,supervisor,gest_verb,rally,fused,24,21,lab,1.0
428,lab,supervisor,gest_verb,rally,clip,24,22,lab,1.0
429,lab,supervisor,gest_verb,rally,fused,24,22,lab,1.0
430,lab,supervisor,gest_verb,rally,audio,25,22,lab,0.9999999999998207
431,lab,supervisor,gest_verb,rally,fused,25,22,lab,1.0
432,lab,supervisor,gest_verb,rally,clip,25,23,lab,1.0
433,lab,supervisor,gest_verb,rally,fused,25,23,lab,1.0
434,lab,supervisor,gest_verb,rally,audio,26,23,lab,0.9999999999999657
435,lab,supervisor,gest_verb,rally,fused,26,23,lab,1.0
436,lab,supervisor,gest_verb,rally,clip,26,24,lab,1.0
437,lab,supervisor,gest_verb,rally,fused,26,24,lab,1.0
438,lab,supervisor,gest_verb,rally,audio,27,24,lab,0.999999999999995
439,lab,supervisor,gest_verb,rally,fused,27,24,lab,1.0
440,lab,supervisor,gest_verb,rally,clip,27,25,lab,1.0
441,lab,supervisor,gest_verb,rally,fused,27,25,lab,1.0
442,lab,supervisor,gest_verb,rally,audio,28,25,lab,0.9999999999999994
443,lab,supervisor,gest_verb,rally,fused,28,25,lab,1.0
444,lab,supervisor,gest_verb,rally,clip,28,26,lab,1.0
445,lab,supervisor,gest_verb,rally,fused,28,26,lab,1.0
446,lab,supervisor,gest_verb,rally,audio,29,26,lab,0.9999999999999999
447,lab,supervisor,gest_verb,rally,fused,29,26,lab,1.0
448,lab,supervisor,gest_verb,rally,fused,29,27,lab,1.0
449,lab,supervisor,gest_verb,rally,clip,29,27,lab,1.0
450,lab,supervisor,gest_verb,rally,audio,30,27,lab,1.0
451,lab,supervisor,gest_verb,rally,fused,30,27,lab,1.0
452,lab,supervisor,gest_verb,rally,clip,30,28,lab,1.0
453,lab,supervisor,gest_verb,rally,fused,30,28,lab,1.0
454,lab,supervisor,gest_verb,halt,audio,1,0,lobby,0.3811943865383414
455,lab,supervisor,gest_verb,halt,fused,1,0,lobby,0.3811943865383414
456,lab,supervisor,gest_verb,halt,audio,2,0,lab,0.5880339855337381
457,lab,supervisor,gest_verb,halt,fused,2,0,lab,0.5880339855337381
458,lab,supervisor,gest_verb,halt,clip,2,1,lab,0.6043644834443448
459,lab,supervisor,gest_verb,halt,fused,2,1,lab,0.8623429433636097
460,lab,supervisor,gest_verb,halt,audio,3,1,lab,0.8472949703317624
461,lab,supervisor,gest_verb,halt,fused,3,1,lab,0.9620217721469015
462,lab,supervisor,gest_verb,halt,fused,3,2,lab,0.9983131457379998
463,lab,supervisor,gest_verb,halt,clip,3,2,lab,0.9726895788440267
464,lab,supervisor,gest_verb,halt,fused,4,2,lab,0.9993059085848109
465,lab,supervisor,gest_verb,halt,audio,4,2,lab,0.9303490473854787
466,lab,supervisor,gest_verb,halt,clip,4,3,lab,0.9991642178965041
467,lab,supervisor,gest_verb,halt,fused,4,3,lab,0.9999796497462782
468,lab,supervisor,gest_verb,halt,fused,5,3,lab,0.9999947192857253
469,lab,supervisor,gest_verb,halt,audio,5,3,lab,0.9821304884275119
470,lab,supervisor,gest_verb,halt,clip,5,4,lab,0.9999179180329625
471,lab,supervisor,gest_verb,halt,fused,5,4,lab,0.9999994635086956
472,lab,supervisor,gest_verb,halt,audio,6,4,lab,0.9946662317855433
473,lab,supervisor,gest_verb,halt,fused,6,4,lab,0.9999998799980473
474,lab,supervisor,gest_verb,halt,clip,6,5,lab,0.9999849092576276
475,lab,supervisor,gest_verb,halt,fused,6,5,lab,0.9999999787268302
476,lab,supervisor,gest_verb,halt,fused,7,5,lab,0.9999999937110369
477,lab,supervisor,gest_verb,halt,audio,7,5,lab,0.9976387576644815
478,lab,supervisor,gest_verb,halt,clip,7,6,lab,0.9999979172105025
479,lab,supervisor,gest_verb,halt,fused,7,6,lab,0.9999999992382123
480,lab,supervisor,gest_verb,halt,fused,8,6,lab,0.9999999997558152
481,lab,supervisor,gest_verb,halt,audio,8,6,lab,0.999255125155594
482,lab,supervisor,gest_verb,halt,clip,8,7,lab,0.9999997225715967
483,lab,supervisor,gest_verb,halt,fused,8,7,lab,0.9999999999683757
484,lab,supervisor,gest_verb,halt,fused,9,7,lab,0.9999999999947601
485,lab,supervisor,gest_verb,halt,audio,9,7,lab,0.999774658785208
486,lab,supervisor,gest_verb,halt,clip,9,8,lab,0.9999999708527642
487,lab,supervisor,gest_verb,halt,fused,9,8,lab,0.9999999999994579
488,lab,supervisor,gest_verb,halt,fused,10,8,lab,0.999999999999933
489,lab,supervisor,gest_verb,halt,audio,10,8,lab,0.9999795570953415
490,lab,supervisor,gest_verb,halt,clip,10,9,lab,0.9999999984658072
491,lab,supervisor,gest_verb,halt,fused,10,9,lab,0.9999999999999963
492,lab,supervisor,gest_verb,halt,audio,11,9,lab,0.9999967326777547
493,lab,supervisor,gest_verb,halt,fused,11,9,lab,0.9999999999999993
494,lab,supervisor,gest_verb,halt,clip,11,10,lab,0.9999999996683726
495,lab,supervisor,gest_verb,halt,fused,11,10,lab,0.9999999999999999
496,lab,supervisor,gest_verb,halt,fused,12,10,lab,1.0
497,lab,supervisor,gest_verb,halt,audio,12,10,lab,0.9999994651391264
498,lab,supervisor,gest_verb,halt,fused,13,10,lab,1.0
499,lab,supervisor,gest_verb,halt,audio,13,10,lab,0.999999952418846
500,lab,supervisor,gest_verb,halt,clip,13,11,lab,0.9999999999030964
501,lab,supervisor,gest_verb,halt,fused,13,11,lab,1.0
502,lab,supervisor,gest_verb,halt,audio,14,11,lab,0.9999999952446452
503,lab,supervisor,gest_verb,halt,fused,14,11,lab,1.0
504,lab,supervisor,gest_verb,halt,fused,14,12,lab,1.0
505,lab,supervisor,gest_verb,halt,clip,14,12,lab,0.9999999999959501
506,lab,supervisor,gest_verb,halt,audio,15,12,lab,0.9999999979757562
507,lab,supervisor,gest_verb,halt,fused,15,12,lab,1.0
508,lab,supervisor,gest_verb,halt,fused,15,13,lab,1.0
509,lab,supervisor,gest_verb,halt,clip,15,13,lab,0.9999999999996756
510,lab,supervisor,gest_verb,halt,audio,16,13,lab,0.9999999991205414
511,lab,supervisor,gest_verb,halt,fused,16,13,lab,1.0
512,lab,supervisor,gest_verb,halt,clip,16,14,lab,0.9999999999999868
513,lab,supervisor,gest_verb,halt,fused,16,14,lab,1.0
514,lab,supervisor,gest_verb,halt,audio,17,14,lab,0.999999999674505
515,lab,supervisor,gest_verb,halt,fused,17,14,lab,1.0
516,lab,supervisor,gest_verb,halt,clip,17,15,lab,0.9999999999999931
517,lab,supervisor,gest_verb,halt,fused,17,15,lab,1.0
518,lab,supervisor,gest_verb,halt,audio,18,15,lab,0.9999999999640546
519,lab,supervisor,gest_verb,halt,fused,18,15,lab,1.0
520,lab,supervisor,gest_verb,halt,clip,18,16,lab,0.999999999999997
521,lab,supervisor,gest_verb,halt,fused,18,16,lab,1.0
522,lab,supervisor,gest_verb,halt,fused,19,16,lab,1.0
523,lab,supervisor,gest_verb,halt,audio,19,16,lab,0.9999999999975814
524,lab,supervisor,gest_verb,halt,clip,19,17,lab,0.9999999999999984
525,lab,supervisor,gest_verb,halt,fused,19,17,lab,1.0
526,lab,supervisor,gest_verb,halt,audio,20,17,lab,0.9999999999996884
527,lab,supervisor,gest_verb,halt,fused,20,17,lab,1.0
528,lab,supervisor,gest_verb,halt,clip,20,18,lab,0.9999999999999999
529,lab,supervisor,gest_verb,halt,fused,20,18,lab,1.0
530,lab,supervisor,gest_verb,halt,audio,21,18,lab,0.9999999999997312
531,lab,supervisor,gest_verb,halt,fused,21,18,lab,1.0
532,lab,supervisor,gest_verb,halt,clip,21,19,lab,1.0
533,lab,supervisor,gest_verb,halt,fused,21,19,lab,1.0
534,lab,supervisor,gest_verb,halt,audio,22,19,lab,0.999999999999981
535,lab,supervisor,gest_verb,halt,fused,22,19,lab,1.0
536,lab,supervisor,gest_verb,halt,clip,22,20,lab,1.0
537,lab,supervisor,gest_verb,halt,fused,22,20,lab,1.0
538,lab,supervisor,gest_verb,halt,audio,23,20,lab,0.9999999999999764
539,lab,supervisor,gest_verb,halt,fused,23,20,lab,1.0
540,lab,supervisor,gest_verb,halt,clip,23,21,lab,1.0
541,lab,supervisor,gest_verb,halt,fused,23,21,lab,1.0
542,lab,supervisor,gest_verb,halt,audio,24,21,lab,0.9999999999999875
543,lab,supervisor,gest_verb,halt,fused,24,21,lab,1.0
544,lab,supervisor,gest_verb,halt,fused,24,22,lab,1.0
545,lab,supervisor,gest_verb,halt,clip,24,22,lab,1.0
546,lab,supervisor,gest_verb,halt,audio,25,22,lab,0.9999999999999989
547,lab,supervisor,gest_verb,halt,fused,25,22,lab,1.0
548,lab,supervisor,gest_verb,halt,clip,25,23,lab,1.0
549,lab,supervisor,gest_verb,halt,fused,25,23,lab,1.0
550,lab,supervisor,gest_verb,halt,audio,26,23,lab,0.9999999999999999
551,lab,supervisor,gest_verb,halt,fused,26,23,lab,1.0
552,lab,supervisor,gest_verb,halt,clip,26,24,lab,1.0
553,lab,supervisor,gest_verb,halt,fused,26,24,lab,1.0
554,lab,supervisor,gest_verb,halt,audio,27,24,lab,1.0
555,lab,supervisor,gest_verb,halt,fused,27,24,lab,1.0
556,lab,supervisor,gest_verb,halt,clip,27,25,lab,1.0
557,lab,supervisor,gest_verb,halt,fused,27,25,lab,1.0
558,lab,supervisor,gest_verb,halt,audio,28,25,lab,1.0
559,lab,supervisor,gest_verb,halt,fused,28,25,lab,1.0
560,lab,supervisor,gest_verb,halt,clip,28,26,lab,1.0
561,lab,supervisor,gest_verb,halt,fused,28,26,lab,1.0
562,lab,supervisor,gest_verb,halt,audio,29,26,lab,1.0
563,lab,supervisor,gest_verb,halt,fused,29,26,lab,1.0
564,lab,supervisor,gest_verb,halt,clip,29,27,lab,1.0
565,lab,supervisor,gest_verb,halt,fused,29,27,lab,1.0
566,lab,supervisor,gest_verb,halt,fused,30,27,lab,1.0
567,lab,supervisor,gest_verb,halt,audio,30,27,lab,1.0
568,lab,supervisor,gest_verb,advance,audio,1,0,lab,0.864297316646919
569,lab,supervisor,gest_verb,advance,fused,1,0,lab,0.864297316646919
570,lab,supervisor,gest_verb,advance,fused,2,0,lab,0.9730384857296297
571,lab,supervisor,gest_verb,advance,audio,2,0,lab,0.9730384857296297
572,lab,supervisor,gest_verb,advance,clip,2,1,lab,0.8694081547421904
573,lab,supervisor,gest_verb,advance,fused,2,1,lab,0.9984936961833927
574,lab,supervisor,gest_verb,advance,audio,3,1,lab,0.9920716594790867
575,lab,supervisor,gest_verb,advance,fused,3,1,lab,0.9995900848137061
576,lab,supervisor,gest_verb,advance,fused,3,2,lab,0.9999748285902089
577,lab,supervisor,gest_verb,advance,clip,3,2,lab,0.9923534646036294
578,lab,supervisor,gest_verb,advance,audio,4,2,lab,0.9954340457391836
579,lab,supervisor,gest_verb,advance,fused,4,2,lab,0.9999781526659537
580,lab,supervisor,gest_verb,advance,clip,4,3,lab,0.999980872455513
581,lab,supervisor,gest_verb,advance,fused,4,3,lab,0.9999999466804032
582,lab,supervisor,gest_verb,advance,audio,5,3,lab,0.9987430818974072
583,lab,supervisor,gest_verb,advance,fused,5,3,lab,0.9999999842798554
584,lab,supervisor,gest_verb,advance,clip,5,4,lab,0.9999958800768838
585,lab,supervisor,gest_verb,advance,fused,5,4,lab,0.9999999965822666
586,lab,supervisor,gest_verb,advance,audio,6,4,lab,0.9980141297754157
587,lab,supervisor,gest_verb,advance,fused,6,4,lab,0.9999999938417286
588,lab,supervisor,gest_verb,advance,clip,6,5,lab,0.9999994171500968
589,lab,supervisor,gest_verb,advance,fused,6,5,lab,0.9999999992174866
590,lab,supervisor,gest_verb,advance,fused,7,5,lab,0.9999999995754706
591,lab,supervisor,gest_verb,advance,audio,7,5,lab,0.9989232375644891
592,lab,supervisor,gest_verb,advance,clip,7,6,lab,0.9999998516913637
593,lab,supervisor,gest_verb,advance,fused,7,6,lab,0.9999999998941749
594,lab,supervisor,gest_verb,advance,audio,8,6,lab,0.9987847178248704
595,lab,supervisor,gest_verb,advance,fused,8,6,lab,0.9999999998763408
596,lab,supervisor,gest_verb,advance,clip,8,7,lab,0.9999999975978976
597,lab,supervisor,gest_verb,advance,fused,8,7,lab,0.9999999999978436
598,lab,supervisor,gest_verb,advance,audio,9,7,lab,0.9980271210071006
599,lab,supervisor,gest_verb,advance,fused,9,7,lab,0.9999999999964033
600,lab,supervisor,gest_verb,advance,clip,9,8,lab,0.9999999999952982
601,lab,supervisor,gest_verb,advance,fused,9,8,lab,0.9999999999999938
602,lab,supervisor,gest_verb,advance,audio,10,8,lab,0.9997505536031372
603,lab,supervisor,gest_verb,advance,fused,10,8,lab,0.9999999999999992
604,lab,supervisor,gest_verb,advance,clip,10,9,lab,0.9999999999991888
605,lab,supervisor,gest_verb,advance,fused,10,9,lab,0.9999999999999999
606,lab,supervisor,gest_verb,advance,audio,11,9,lab,0.9999416950717142
607,lab,supervisor,gest_verb,advance,fused,11,9,lab,1.0
608,lab,supervisor,gest_verb,advance,audio,12,9,lab,0.9999914404055116
609,lab,supervisor,gest_verb,advance,fused,12,9,lab,1.0
610,lab,supervisor,gest_verb,advance,fused,12,10,lab,1.0
611,lab,supervisor,gest_verb,advance,clip,12,10,lab,0.9999999999997611
612,lab,supervisor,gest_verb,advance,audio,13,10,lab,0.9999967580433484
613,lab,supervisor,gest_verb,advance,fused,13,10,lab,1.0
614,lab,supervisor,gest_verb,advance,fused,13,11,lab,1.0
615,lab,supervisor,gest_verb,advance,clip,13,11,lab,0.9999999999999382
616,lab,supervisor,gest_verb,advance,audio,14,11,lab,0.9999992003860085
617,lab,supervisor,gest_verb,advance,fused,14,11,lab,1.0
618,lab,supervisor,gest_verb,advance,clip,14,12,lab,0.9999999999999986
619,lab,supervisor,gest_verb,advance,fused,14,12,lab,1.0
620,lab,supervisor,gest_verb,advance,audio,15,12,lab,0.9999972116901336
621,lab,supervisor,gest_verb,advance,fused,15,12,lab,1.0
622,lab,supervisor,gest_verb,advance,clip,15,13,lab,1.0
623,lab,supervisor,gest_verb,advance,fused,15,13,lab,1.0
624,lab,supervisor,gest_verb,advance,audio,16,13,lab,0.9999996239775095
625,lab,supervisor,gest_verb,advance,fused,16,13,lab,1.0
626,lab,supervisor,gest_verb,advance,clip,16,14,lab,1.0
627,lab,supervisor,gest_verb,advance,fused,16,14,lab,1.0
628,lab,supervisor,gest_verb,advance,fused,17,14,lab,1.0
629,lab,supervisor,gest_verb,advance,audio,17,14,lab,0.999999961128119
630,lab,supervisor,gest_verb,advance,fused,17,15,lab,1.0
631,lab,supervisor,gest_verb,advance,clip,17,15,lab,1.0
632,lab,supervisor,gest_verb,advance,audio,18,15,lab,0.999999995689028
633,lab,supervisor,gest_verb,advance,fused,18,15,lab,1.0
634,lab,supervisor,gest_verb,advance,clip,18,16,lab,1.0
635,lab,supervisor,gest_verb,advance,fused,18,16,lab,1.0
636,lab,supervisor,gest_verb,advance,audio,19,16,lab,0.999999998912053
637,lab,supervisor,gest_verb,advance,fused,19,16,lab,1.0
638,lab,supervisor,gest_verb,advance,clip,19,17,lab,1.0
639,lab,supervisor,gest_verb,advance,fused,19,17,lab,1.0
640,lab,supervisor,gest_verb,advance,audio,20,17,lab,0.9999999998233479
641,lab,supervisor,gest_verb,advance,fused,20,17,lab,1.0
642,lab,supervisor,gest_verb,advance,clip,20,18,lab,1.0
643,lab,supervisor,gest_verb,advance,fused,20,18,lab,1.0
644,lab,supervisor,gest_verb,advance,audio,21,18,lab,0.9999999998687042
645,lab,supervisor,gest_verb,advance,fused,21,18,lab,1.0
646,lab,supervisor,gest_verb,advance,clip,21,19,lab,1.0
647,lab,supervisor,gest_verb,advance,fused,21,19,lab,1.0
648,lab,supervisor,gest_verb,advance,audio,22,19,lab,0.9999999999862828
649,lab,supervisor,gest_verb,advance,fused,22,19,lab,1.0
650,lab,supervisor,gest_verb,advance,clip,22,20,lab,1.0
651,lab,supervisor,gest_verb,advance,fused,22,20,lab,1.0
652,lab,supervisor,gest_verb,advance,audio,23,20,lab,0.9999999999974082
653,lab,supervisor,gest_verb,advance,fused,23,20,lab,1.0
654,lab,supervisor,gest_verb,advance,clip,23,21,lab,1.0
655,lab,supervisor,gest_verb,advance,fused,23,21,lab,1.0
656,lab,supervisor,gest_verb,advance,audio,24,21,lab,0.999999999999479
657,lab,supervisor,gest_verb,advance,fused,24,21,lab,1.0
658,lab,supervisor,gest_verb,advance,clip,24,22,lab,1.0
659,lab,supervisor,gest_verb,advance,fused,24,22,lab,1.0
660,lab,supervisor,gest_verb,advance,audio,25,22,lab,0.9999999999999291
661,lab,supervisor,gest_verb,advance,fused,25,22,lab,1.0
662,lab,supervisor,gest_verb,advance,clip,25,23,lab,1.0
663,lab,supervisor,gest_verb,advance,fused,25,23,lab,1.0
664,lab,supervisor,gest_verb,advance,audio,26,23,lab,0.9999999999999903
665,lab,supervisor,gest_verb,advance,fused,26,23,lab,1.0
666,lab,supervisor,gest_verb,advance,clip,26,24,lab,1.0
667,lab,supervisor,gest_verb,advance,fused,26,24,lab,1.0
668,lab,supervisor,gest_verb,advance,audio,27,24,lab,0.9999999999999822
669,lab,supervisor,gest_verb,advance,fused,27,24,lab,1.0
670,lab,supervisor,gest_verb,advance,clip,27,25,lab,1.0
671,lab,supervisor,gest_verb,advance,fused,27,25,lab,1.0
672,lab,supervisor,gest_verb,advance,audio,28,25,lab,0.9999999999999976
673,lab,supervisor,gest_verb,advance,fused,28,25,lab,1.0
674,lab,supervisor,gest_verb,advance,clip,28,26,lab,1.0
675,lab,supervisor,gest_verb,advance,fused,28,26,lab,1.0
676,lab,supervisor,gest_verb,advance,fused,29,26,lab,1.0
677,lab,supervisor,gest_verb,advance,audio,29,26,lab,0.9999999999999997
678,lab,supervisor,gest_verb,advance,clip,29,27,lab,1.0
679,lab,supervisor,gest_verb,advance,fused,29,27,lab,1.0
680,lab,supervisor,gest_verb,advance,fused,30,27,lab,1.0
681,lab,supervisor,gest_verb,advance,audio,30,27,lab,0.9999999999999999
682,lab,supervisor,gest_verb,advance,audio,31,27,lab,1.0
683,lab,supervisor,gest_verb,advance,fused,31,27,lab,1.0
684,lab,supervisor,gest_verb,advance,fused,31,28,lab,1.0
